_id,_uuid,timestamp,just_booted,reset_reason,uptime,fw_version,modem_fw_version,rsrp,_timestamp,rpc,_ack_timestamp,_ack_status,response_time_seconds
222882,351901930025949,2025-09-23 04:52:26.655431,t,16.0,59533811.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
222693,351901930025949,2025-09-23 01:34:23.528310,t,16.0,47650289.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
222581,351901930025949,2025-09-22 23:34:19.530423,t,16.0,40446069.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
222535,351901930025949,2025-09-22 22:39:50.885603,t,16.0,37177328.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
222496,351901930025949,2025-09-22 22:07:47.211377,t,16.0,35253581.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
222476,351901930025949,2025-09-22 21:50:27.689253,t,16.0,34214034.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
222256,351901930025949,2025-09-22 19:02:52.964989,t,16.0,24158975.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
222219,351901930025949,2025-09-22 18:34:09.134080,t,16.0,22435097.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
222025,351901930025949,2025-09-22 15:56:37.771532,t,16.0,12983429.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
222003,351901930025949,2025-09-22 15:41:18.568046,t,16.0,12064195.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
221973,351901930025949,2025-09-22 15:10:35.537698,t,16.0,10221097.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
221752,351901930025949,2025-09-22 12:21:28.627288,t,16.0,73922.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84,,,,,
221014,351901930025949,2025-09-21 15:05:25.478545,t,16.0,895660931.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−105,,,,,
219157,351901930025949,2025-09-19 08:27:23.369231,t,16.0,698972600.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−100,,,,,
218424,351901930025949,2025-09-18 11:21:07.920034,t,16.0,622994753.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−108,,,,,
216430,351901930025949,2025-09-15 16:29:19.818721,t,16.0,382278936.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−99,,,,,
216279,351901930025949,2025-09-15 11:35:06.963647,t,16.0,364625517.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
213728,351901930025949,2025-09-11 06:43:45.852775,t,16.0,1532836.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−97,,,,,
212720,351901930025949,2025-09-09 02:28:39.185926,t,16.0,46409.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
212519,351901930025949,2025-09-08 15:17:33.040094,t,16.0,32744377.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−100,,,,,
212358,351901930025949,2025-09-08 06:41:37.893991,t,16.0,1788317.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−104,,,,,
211190,351901930025949,2025-09-04 18:25:11.366681,t,16.0,33129.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−103,,,,,
209753,351901930025949,2025-09-01 18:22:14.941550,t,16.0,24950.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−104,,,,,
209730,351901930025949,2025-09-01 17:21:21.361059,t,16.0,3196093452.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−109,,,,,
207933,351901930025949,2025-08-28 09:13:47.286917,t,16.0,2821227520.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−105,,,,,
207179,351901930025949,2025-08-26 17:08:57.577476,t,16.0,2676933222.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−73,,,,,
207178,351901930025949,2025-08-26 17:08:18.831480,t,16.0,2676893319.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−116,,,,,
197457,351901930025949,2025-08-10 19:08:34.558086,t,16.0,1301661797.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−106,,,,,
196380,351901930025949,2025-08-09 07:39:04.477807,t,16.0,1173892817.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−101,,,,,
189936,351901930025949,2025-08-01 06:24:18.621615,t,16.0,478185073.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−99,,,,,
186837,351901930025949,2025-07-28 18:34:37.127769,t,16.0,176394107.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−100,,,,,
186442,351901930025949,2025-07-28 09:24:07.997067,t,16.0,143363972.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
185750,351901930025949,2025-07-27 15:05:34.143316,t,16.0,77448057.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−100,,,,,
184981,351901930025949,2025-07-26 17:35:18.300807,t,16.0,29820.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−72,,,,,
184942,351901930025949,2025-07-26 16:32:00.153704,t,16.0,76064695.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
184941,351901930025949,2025-07-26 16:29:51.443120,t,16.0,75935991.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−104,,,,,
184591,351901930025949,2025-07-26 09:35:14.723401,t,16.0,51058493.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−97,,,,,
184509,351901930025949,2025-07-25 19:40:33.211440,t,16.0,975415.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−102,,,,,
184402,351901930025949,2025-07-24 19:47:08.728868,t,16.0,356700871.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−104,,,,,
183189,351901930025949,2025-07-23 11:09:37.260881,t,16.0,239245823.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−104,,,,,
183119,351901930025949,2025-07-23 09:32:01.763345,t,16.0,233390147.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
181647,351901930025949,2025-07-21 13:29:11.524615,t,16.0,74815092.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−109,,,,,
180914,351901930025949,2025-07-20 16:42:46.477135,t,16.0,27795.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−107,,,,,
180696,351901930025949,2025-07-20 11:40:43.324338,t,16.0,2959147266.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−120,,,,,
178617,351901930025949,2025-07-17 23:59:27.037442,t,16.0,2744264655.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−97,,,,,
177208,351901930025949,2025-07-16 11:13:05.905667,t,16.0,2611879479.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−97,,,,,
177133,351901930025949,2025-07-16 08:55:28.626776,t,16.0,2603621956.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
177128,351901930025949,2025-07-16 08:50:11.453608,t,16.0,2603304765.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
177124,351901930025949,2025-07-16 08:47:43.021539,t,16.0,2603156336.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−70,,,,,
175932,351901930025949,2025-07-14 17:13:17.296763,t,16.0,2460686220.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−113,,,,,
174853,351901930025949,2025-07-12 22:38:09.264025,t,16.0,2307373488.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−103,,,,,
173229,351901930025949,2025-07-10 19:25:35.184620,t,16.0,2123013684.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−99,,,,,
162948,351901930025949,2025-06-17 10:09:58.479427,t,16.0,102413373.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−102,,,,,
162431,351901930025949,2025-06-16 06:48:06.057092,t,16.0,3897822.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−99,,,,,
159350,351901930025949,2025-06-10 18:45:32.924477,t,16.0,1240683492.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−112,,,,,
159337,351901930025949,2025-06-10 18:28:42.778070,t,16.0,1239673782.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
159333,351901930025949,2025-06-10 18:22:13.142711,t,16.0,1239284056.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−108,,,,,
158183,351901930025949,2025-06-08 18:04:24.239552,t,16.0,1065409725.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−101,,,,,
153171,351901930025949,2025-05-30 19:24:50.957145,t,16.0,292612009.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−110,,,,,
151856,351901930025949,2025-05-27 10:08:39.898317,t,16.0,31688.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−99,,,,,
151168,351901930025949,2025-05-25 14:35:27.801296,t,16.0,1065956307.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−105,,,,,
151165,351901930025949,2025-05-25 14:24:58.060855,t,16.0,1065326560.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−96,,,,,
150142,351901930025949,2025-05-23 07:29:12.420786,t,16.0,867574606.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−108,,,,,
150040,351901930025949,2025-05-23 02:04:32.408410,t,16.0,848094071.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−118,,,,,
148448,351901930025949,2025-05-20 05:48:03.607049,t,16.0,602297556.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−100,,,,,
148437,351901930025949,2025-05-20 05:32:51.913327,t,16.0,601385833.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148432,351901930025949,2025-05-20 05:23:54.283082,t,16.0,600848250.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148430,351901930025949,2025-05-20 05:19:59.583086,t,16.0,600613467.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148427,351901930025949,2025-05-20 05:11:21.990894,t,16.0,600095865.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148408,351901930025949,2025-05-20 04:47:25.322685,t,16.0,598659147.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148400,351901930025949,2025-05-20 04:28:25.674415,t,16.0,597519483.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148394,351901930025949,2025-05-20 04:20:49.030944,t,16.0,597062810.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148384,351901930025949,2025-05-20 04:01:31.312126,t,16.0,595905118.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82,,,,,
148382,351901930025949,2025-05-20 04:00:15.160818,t,16.0,595828955.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148380,351901930025949,2025-05-20 03:58:39.962088,t,16.0,595733766.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148377,351901930025949,2025-05-20 03:56:03.154957,t,16.0,595576954.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82,,,,,
148361,351901930025949,2025-05-20 03:33:46.686959,t,16.0,594240439.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148357,351901930025949,2025-05-20 03:27:51.725619,t,16.0,593885454.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83,,,,,
148346,351901930025949,2025-05-20 03:05:32.759662,t,16.0,592546455.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148335,351901930025949,2025-05-20 02:49:36.441974,t,16.0,591590114.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
148329,351901930025949,2025-05-20 02:43:43.157497,t,16.0,591236810.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148325,351901930025949,2025-05-20 02:38:09.476672,t,16.0,590903122.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148318,351901930025949,2025-05-20 02:29:13.825289,t,16.0,590367402.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83,,,,,
148307,351901930025949,2025-05-20 02:00:15.317729,t,16.0,588628887.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148277,351901930025949,2025-05-20 00:53:31.398003,t,16.0,584624851.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
148260,351901930025949,2025-05-20 00:24:32.700474,t,16.0,582886036.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148243,351901930025949,2025-05-19 23:50:12.564814,t,16.0,580825803.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
148235,351901930025949,2025-05-19 23:21:50.310421,t,16.0,579123509.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148226,351901930025949,2025-05-19 23:08:53.831881,t,16.0,578347007.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148193,351901930025949,2025-05-19 22:25:12.472578,t,16.0,575725553.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82,,,,,
148190,351901930025949,2025-05-19 22:19:19.347466,t,16.0,575372435.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148163,351901930025949,2025-05-19 21:40:17.506576,t,16.0,573030521.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148160,351901930025949,2025-05-19 21:35:42.304135,t,16.0,572755316.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83,,,,,
148155,351901930025949,2025-05-19 21:31:45.518443,t,16.0,572518511.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148116,351901930025949,2025-05-19 20:24:21.503634,t,16.0,568474374.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148115,351901930025949,2025-05-19 20:23:04.555355,t,16.0,568397423.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84,,,,,
148105,351901930025949,2025-05-19 20:09:28.387944,t,16.0,567581229.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
148099,351901930025949,2025-05-19 20:00:51.721592,t,16.0,567064570.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148090,351901930025949,2025-05-19 19:43:32.702618,t,16.0,566025507.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148085,351901930025949,2025-05-19 19:39:37.822880,t,16.0,565790612.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82,,,,,
148080,351901930025949,2025-05-19 19:35:21.584011,t,16.0,565534364.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82,,,,,
148075,351901930025949,2025-05-19 19:28:04.228148,t,16.0,565097008.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82,,,,,
148066,351901930025949,2025-05-19 19:13:05.182502,t,16.0,564197918.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148060,351901930025949,2025-05-19 19:05:30.949825,t,16.0,563743701.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83,,,,,
148055,351901930025949,2025-05-19 18:58:34.154456,t,16.0,563326889.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84,,,,,
148050,351901930025949,2025-05-19 18:54:36.921699,t,16.0,563089691.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84,,,,,
148038,351901930025949,2025-05-19 18:26:17.031949,t,16.0,561389698.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148029,351901930025949,2025-05-19 18:10:17.987101,t,16.0,560430617.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
148025,351901930025949,2025-05-19 18:03:20.243474,t,16.0,560012827.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
148014,351901930025949,2025-05-19 17:52:22.632888,t,16.0,559355207.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
148012,351901930025949,2025-05-19 17:49:05.250136,t,16.0,559157880.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
148010,351901930025949,2025-05-19 17:43:49.804675,t,16.0,558842432.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
148008,351901930025949,2025-05-19 17:42:31.746896,t,16.0,558764312.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147995,351901930025949,2025-05-19 17:25:54.119759,t,16.0,557766720.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147990,351901930025949,2025-05-19 17:17:17.420513,t,16.0,557249993.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147989,351901930025949,2025-05-19 17:16:02.042951,t,16.0,557174616.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147986,351901930025949,2025-05-19 17:11:25.025707,t,16.0,556897550.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147983,351901930025949,2025-05-19 17:07:08.601171,t,16.0,556641160.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147980,351901930025949,2025-05-19 17:05:13.002112,t,16.0,556525558.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147977,351901930025949,2025-05-19 17:03:54.310772,t,16.0,556446797.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147964,351901930025949,2025-05-19 16:39:56.229497,t,16.0,555008683.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
147958,351901930025949,2025-05-19 16:35:19.800303,t,16.0,554732305.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
147947,351901930025949,2025-05-19 16:13:19.907553,t,16.0,553412312.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147944,351901930025949,2025-05-19 16:10:05.718012,t,16.0,553218187.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147935,351901930025949,2025-05-19 16:00:06.230240,t,16.0,552618598.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147930,351901930025949,2025-05-19 15:54:30.629755,t,16.0,552282997.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
147929,351901930025949,2025-05-19 15:51:35.963277,t,16.0,552108382.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147927,351901930025949,2025-05-19 15:45:58.528329,t,16.0,551770930.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147914,351901930025949,2025-05-19 15:21:01.187954,t,16.0,550273482.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147906,351901930025949,2025-05-19 15:08:01.473956,t,16.0,549493828.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
