timestamp
2025-08-12 14:16:09.842543
2025-08-12 14:13:33.205436
2025-08-12 14:08:38.641281
2025-08-12 13:46:19.202258
2025-08-12 13:43:03.073481
2025-08-12 13:38:26.621663
2025-08-12 13:22:45.832224
2025-08-12 13:00:04.405413
2025-08-12 12:56:10.124468
2025-08-12 12:32:50.389838
2025-08-12 12:14:50.687989
2025-08-12 12:02:51.482118
2025-08-12 11:40:51.835592
2025-08-12 11:34:39.750017
2025-08-12 11:27:02.044645
2025-08-12 11:12:23.350131
2025-08-12 10:29:15.753037
2025-08-12 10:27:40.113690
2025-08-12 10:07:41.995948
2025-08-12 09:45:20.387776
2025-08-12 09:41:41.802565
2025-08-12 09:39:04.219011
2025-08-12 08:43:15.651061
2025-08-12 08:40:56.931547
2025-08-12 08:11:33.741227
2025-08-12 08:07:18.530809
2025-08-12 07:58:41.730117
2025-08-12 07:51:43.432296
2025-08-12 07:44:27.498332
2025-08-12 07:38:31.251078
2025-08-12 07:35:33.571683
2025-08-12 07:26:18.001661
2025-08-12 07:23:42.468699
2025-08-12 07:17:46.298121
2025-08-12 07:16:30.451233
2025-08-12 07:01:30.139337
2025-08-12 06:36:47.727189
2025-08-12 06:27:28.764123
2025-08-12 06:00:06.201388
2025-08-12 05:50:08.292224
2025-08-12 05:22:05.833397
2025-08-12 04:47:22.950042
2025-08-12 04:28:01.559942
2025-08-12 04:22:44.301458
2025-08-12 04:04:26.058891
2025-08-12 04:01:49.892717
2025-08-12 03:31:27.724111
2025-08-12 02:58:05.185104
2025-08-12 02:48:53.248745
2025-08-12 02:28:49.677768
2025-08-12 02:27:56.067685
2025-08-12 02:20:23.646740
2025-08-12 01:55:22.852401
2025-08-12 01:18:59.107452
2025-08-12 01:15:24.543427
2025-08-12 00:53:42.845942
2025-08-12 00:38:05.750606
2025-08-12 00:22:28.544578
2025-08-12 00:18:11.640280
2025-08-12 00:16:35.664809
2025-08-12 00:12:40.048814
2025-08-11 23:52:37.966464
2025-08-11 22:35:44.115962
2025-08-11 22:27:27.582696
2025-08-11 22:23:52.129784
2025-08-11 22:10:32.290272
2025-08-11 21:25:48.932200
2025-08-11 21:14:11.004013
2025-08-11 20:35:39.590759
2025-08-11 20:31:03.815015
2025-08-11 20:18:46.448353
2025-08-11 19:50:25.002974
2025-08-11 19:41:44.628595
2025-08-11 19:27:02.925216
2025-08-11 19:10:02.143003
2025-08-11 19:04:26.536629
2025-08-11 18:12:39.810779
2025-08-11 17:49:19.911363
2025-08-11 17:42:43.276512
2025-08-11 17:39:05.406173
2025-08-11 17:35:28.770743
2025-08-11 17:21:11.587541
2025-08-11 17:11:13.722797
2025-08-11 17:07:56.476235
2025-08-11 17:05:00.279610
2025-08-11 16:45:40.546981
2025-08-11 16:44:05.510020
2025-08-11 16:40:48.869839
2025-08-11 16:36:11.483391
2025-08-11 16:21:33.986789
2025-08-11 16:15:29.193428
2025-08-11 16:08:57.994503
2025-08-11 15:53:43.316885
2025-08-11 15:47:08.216292
2025-08-11 15:38:28.629952
2025-08-11 15:35:49.220877
2025-08-11 15:27:32.553935
2025-08-11 15:09:30.531062
2025-08-11 15:01:35.098187
2025-08-11 14:58:57.039486
2025-08-11 14:56:41.784575
2025-08-11 14:52:02.048613
2025-08-11 14:46:26.630341
2025-08-11 14:43:08.957772
2025-08-11 14:31:11.810339
2025-08-11 14:26:54.703651
2025-08-11 14:03:12.955132
2025-08-11 13:55:34.877787
2025-08-11 13:47:57.728957
2025-08-11 13:27:35.439538
2025-08-11 13:23:18.162806
2025-08-11 13:14:07.879257
2025-08-11 12:59:28.287115
2025-08-11 12:36:49.569951
2025-08-11 12:35:12.398051
2025-08-11 12:32:36.869171
2025-08-11 11:54:53.200714
2025-08-11 11:43:55.170341
2025-08-11 11:24:36.304116
2025-08-11 11:17:19.608511
2025-08-11 11:16:02.958761
2025-08-11 11:03:26.551178
2025-08-11 10:57:27.158619
2025-08-11 10:31:23.852362
2025-08-11 10:21:44.456470
2025-08-11 10:19:50.465579
2025-08-11 09:57:49.975550
2025-08-11 09:46:12.444308
2025-08-11 09:35:55.111274
2025-08-11 09:33:17.988284
2025-08-11 09:27:59.747003
2025-08-11 09:16:20.619351
2025-08-11 09:14:04.371098
2025-08-11 08:28:56.236259
2025-08-11 08:21:28.921852
2025-08-11 08:20:14.040473
2025-08-11 07:52:32.368051
2025-08-11 07:25:30.692804
2025-08-11 07:12:53.726487
2025-08-11 07:10:54.508750
2025-08-11 07:08:38.957292
2025-08-11 06:36:14.479289
2025-08-11 06:22:32.225789
2025-08-11 06:20:14.629085
2025-08-11 06:15:05.578211
2025-08-11 05:44:04.520259
2025-08-11 05:34:26.373808
2025-08-11 05:32:09.384019
2025-08-11 05:13:10.095417
2025-08-11 05:00:52.556615
2025-08-11 04:56:38.236897
2025-08-11 04:53:41.770456
2025-08-11 04:48:04.293713
2025-08-11 04:46:51.116804
2025-08-11 04:40:35.494795
2025-08-11 04:36:38.522836
2025-08-11 04:34:43.015817
2025-08-11 04:22:05.725386
2025-08-11 04:20:07.168965
2025-08-11 04:14:51.596225
2025-08-11 04:06:35.104294
2025-08-11 03:56:56.314139
2025-08-11 03:47:37.980634
2025-08-11 03:40:41.397851
2025-08-11 03:26:41.508445
2025-08-11 03:23:25.889612
2025-08-11 03:06:07.322299
2025-08-11 03:04:31.902032
2025-08-11 02:42:59.651987
2025-08-11 02:24:02.308578
2025-08-11 02:20:13.885089
2025-08-11 01:57:53.959042
2025-08-11 01:48:37.167778
2025-08-11 01:06:30.469845
2025-08-11 00:53:10.624014
2025-08-11 00:42:31.426020
2025-08-11 00:41:14.942345
2025-08-11 00:08:33.831972
2025-08-11 00:00:35.398589
2025-08-10 23:52:59.241372
2025-08-10 23:44:58.465274
2025-08-10 23:19:16.938626
2025-08-10 23:08:01.401685
2025-08-10 22:56:05.085120
2025-08-10 22:49:27.753398
2025-08-10 22:43:13.566944
2025-08-10 22:27:33.399786
2025-08-10 22:26:18.625372
2025-08-10 22:21:41.507543
2025-08-10 22:13:25.993752
2025-08-10 22:05:49.565413
2025-08-10 22:03:12.131274
2025-08-10 21:29:48.227911
2025-08-10 21:27:50.765238
2025-08-10 21:20:15.404877
2025-08-10 20:59:54.918410
2025-08-10 20:55:17.963101
2025-08-10 20:24:15.566533
2025-08-10 20:06:16.547645
2025-08-10 20:00:38.687702
2025-08-10 19:43:16.866219
2025-08-10 19:34:19.085527
2025-08-10 19:22:38.948534
2025-08-10 19:21:46.121052
2025-08-10 19:15:10.384128
2025-08-10 19:11:32.520333
2025-08-10 19:09:37.327652
2025-08-10 19:07:40.839817
2025-08-10 19:04:04.384781
2025-08-10 18:49:44.528164
2025-08-10 18:44:46.635093
2025-08-10 18:42:30.784571
2025-08-10 18:01:06.838470
2025-08-10 17:58:12.360220
2025-08-10 17:42:11.885117
2025-08-10 17:38:36.307898
2025-08-10 17:36:20.455322
2025-08-10 16:21:15.835852
2025-08-10 16:19:39.966478
2025-08-10 16:07:59.990047
2025-08-10 16:00:22.946264
2025-08-10 15:56:48.061609
2025-08-10 15:35:49.343528
2025-08-10 14:58:05.407213
2025-08-10 14:57:11.746361
2025-08-10 14:45:33.690245
2025-08-10 14:39:57.384508
2025-08-10 14:14:17.537954
2025-08-10 13:55:49.978123
2025-08-10 13:41:10.152521
2025-08-10 13:37:33.238313
2025-08-10 13:24:54.307997
2025-08-10 13:23:40.057232
2025-08-10 12:51:33.516775
2025-08-10 12:34:54.369294
2025-08-10 12:03:58.561250
2025-08-10 11:13:13.644331
2025-08-10 10:59:17.165294
2025-08-10 10:51:39.757224
2025-08-10 10:44:42.281117
2025-08-10 10:42:05.244077
2025-08-10 10:33:59.326038
2025-08-10 10:22:38.797084
2025-08-10 10:13:12.772854
2025-08-10 09:51:12.165503
2025-08-10 09:49:15.037370
2025-08-10 09:47:20.447212
2025-08-10 09:45:22.772144
2025-08-10 09:38:03.172118
2025-08-10 09:31:47.351449
2025-08-10 09:10:55.162926
2025-08-10 08:37:15.437027
2025-08-10 08:35:39.493027
2025-08-10 08:20:00.453654
2025-08-10 08:07:39.324913
2025-08-10 07:43:33.220235
2025-08-10 07:41:35.805525
2025-08-10 07:39:22.261708
2025-08-10 07:34:03.754652
2025-08-10 07:11:45.513415
2025-08-10 07:07:07.743885
2025-08-10 06:26:01.160708
2025-08-10 06:19:43.426461
2025-08-10 06:11:04.234045
2025-08-10 05:49:24.446191
2025-08-10 05:47:07.742553
2025-08-10 05:45:33.491184
2025-08-10 05:31:34.041132
2025-08-10 05:20:53.646841
2025-08-10 05:19:18.199317
2025-08-10 04:56:17.843335
2025-08-10 04:22:51.805641
2025-08-10 04:17:12.441955
2025-08-10 03:56:11.967289
2025-08-10 03:38:09.196860
2025-08-10 03:07:00.847436
2025-08-10 03:03:05.349405
2025-08-10 02:39:06.840264
2025-08-10 02:37:30.201423
2025-08-10 02:25:11.105935
2025-08-10 01:39:07.324093
2025-08-10 01:30:50.119826
2025-08-10 00:59:43.717555
2025-08-10 00:11:58.779713
2025-08-09 23:58:22.477461
2025-08-09 23:54:48.869312
2025-08-09 23:51:53.429766
2025-08-09 23:48:18.127518
2025-08-09 23:44:03.589028
2025-08-09 23:24:42.956202
2025-08-09 22:41:37.240729
2025-08-09 22:40:23.670280
2025-08-09 22:20:19.559280
2025-08-09 21:56:00.794658
2025-08-09 21:44:22.530818
2025-08-09 21:39:53.044273
2025-08-09 20:55:28.154592
2025-08-09 20:42:50.373382
2025-08-09 20:26:57.081931
2025-08-09 20:22:45.357977
2025-08-09 20:18:28.394479
2025-08-09 20:08:07.243177
2025-08-09 20:01:50.762539
2025-08-09 19:49:10.789569
2025-08-09 19:46:55.826009
2025-08-09 19:44:48.441158
2025-08-09 19:30:28.926121
2025-08-09 19:12:30.308147
2025-08-09 19:07:13.511497
2025-08-09 19:05:58.623232
2025-08-09 18:47:37.721071
2025-08-09 18:12:51.321048
2025-08-09 18:03:57.190275
2025-08-09 18:01:21.020047
2025-08-09 17:55:25.190084
2025-08-09 17:54:07.584244
2025-08-09 17:50:12.730194
2025-08-09 17:49:20.121095
2025-08-09 17:45:28.066072
2025-08-09 17:30:56.068406
2025-08-09 17:25:38.949718
2025-08-09 17:21:42.796928
2025-08-09 16:59:00.308648
2025-08-09 16:50:02.697500
2025-08-09 16:38:39.809973
2025-08-09 16:32:03.973720
2025-08-09 16:25:46.127233
2025-08-09 16:17:50.129281
2025-08-09 15:29:36.049886
2025-08-09 15:27:38.839975
2025-08-09 15:02:53.082489
2025-08-09 15:00:18.464201
2025-08-09 14:42:01.100292
2025-08-09 14:38:26.201744
2025-08-09 14:30:20.152689
2025-08-09 14:28:02.847546
2025-08-09 14:26:27.193054
2025-08-09 14:17:09.010993
2025-08-09 14:07:52.261633
2025-08-09 14:05:58.212466
2025-08-09 14:00:42.208150
2025-08-09 13:57:45.184274
2025-08-09 13:44:39.414532
2025-08-09 13:43:44.566855
2025-08-09 13:28:12.072982
2025-08-09 13:02:09.730302
2025-08-09 12:28:43.090239
2025-08-09 12:07:27.424921
2025-08-09 12:01:52.363281
2025-08-09 11:44:33.167188
2025-08-09 11:38:56.233001
2025-08-09 11:33:58.708648
2025-08-09 11:28:42.997881
2025-08-09 11:02:22.794357
2025-08-09 11:01:05.515625
2025-08-09 10:56:30.368574
2025-08-09 10:41:41.641264
2025-08-09 10:12:18.923234
2025-08-09 09:54:39.108029
2025-08-09 09:44:41.031825
2025-08-09 09:41:43.158665
2025-08-09 09:32:22.993911
2025-08-09 09:31:06.856103
2025-08-09 09:09:04.279422
2025-08-09 09:07:09.650855
2025-08-09 09:05:55.648160
2025-08-09 09:04:40.446973
2025-08-09 08:52:01.914434
2025-08-09 08:43:23.430799
2025-08-09 08:42:10.310159
2025-08-09 08:34:52.848805
2025-08-09 08:20:54.148484
2025-08-09 07:52:41.979846
2025-08-09 07:49:23.729028
2025-08-09 07:47:48.601973
2025-08-09 07:40:17.167844
2025-08-09 07:37:41.733396
2025-08-09 07:18:22.853016
2025-08-09 07:03:44.715918
2025-08-09 07:01:07.429489
2025-08-09 06:59:29.648335
2025-08-09 06:37:50.328396
2025-08-09 06:04:27.326709
2025-08-09 05:56:10.059629
2025-08-09 05:54:30.340594
2025-08-09 05:03:03.640569
2025-08-09 04:28:39.597026
2025-08-09 04:15:14.123182
2025-08-09 03:48:44.848527
2025-08-09 03:23:19.881841
2025-08-09 03:14:02.791408
2025-08-09 03:08:27.108700
2025-08-09 02:58:49.344040
2025-08-09 02:00:29.189212
2025-08-09 01:41:30.480778
2025-08-09 01:24:29.088072
2025-08-09 01:16:13.034496
2025-08-09 01:14:37.509272
2025-08-09 00:26:48.070485
2025-08-09 00:25:54.132595
2025-08-09 00:19:18.042530
2025-08-08 23:50:36.123927
2025-08-08 23:38:56.957427
2025-08-08 23:24:18.324852
2025-08-08 23:14:20.393875
2025-08-08 23:00:41.894503
2025-08-08 22:27:21.184283
2025-08-08 22:20:41.876058
2025-08-08 22:17:45.828028
2025-08-08 22:16:53.040063
2025-08-08 22:07:56.602677
2025-08-08 22:05:41.985329
2025-08-08 22:00:06.761567
2025-08-08 21:56:09.800081
2025-08-08 21:55:16.702578
2025-08-08 21:54:00.526001
2025-08-08 21:48:45.266874
2025-08-08 21:45:07.006700
2025-08-08 21:37:50.470042
2025-08-08 21:35:57.891555
2025-08-08 21:31:19.270076
2025-08-08 21:15:20.883085
2025-08-08 21:13:05.669172
2025-08-08 21:09:08.767284
2025-08-08 20:56:30.130304
2025-08-08 20:50:11.107816
2025-08-08 20:43:33.517150
2025-08-08 20:31:55.923469
2025-08-08 20:30:19.979460
2025-08-08 20:28:22.327542
2025-08-08 20:26:27.429680
2025-08-08 20:23:09.670136
2025-08-08 19:59:29.491462
2025-08-08 19:48:12.874244
2025-08-08 19:46:36.245909
2025-08-08 19:43:17.333691
2025-08-08 19:36:49.031377
2025-08-08 19:32:13.087740
2025-08-08 19:23:57.669289
2025-08-08 19:16:00.610521
2025-08-08 19:10:45.684138
2025-08-08 18:56:26.473054
2025-08-08 18:38:26.374762
2025-08-08 18:33:50.295780
2025-08-08 18:29:54.203284
2025-08-08 18:22:57.186177
2025-08-08 18:05:56.551686
2025-08-08 17:59:58.469255
2025-08-08 17:44:39.961970
2025-08-08 17:24:37.735231
2025-08-08 17:09:01.824826
2025-08-08 17:07:45.403362
2025-08-08 16:46:44.875752
2025-08-08 16:41:51.428989
2025-08-08 16:38:35.647751
2025-08-08 16:36:58.763729
2025-08-08 16:33:21.809756
2025-08-08 16:31:44.390458
2025-08-08 16:27:54.283344
2025-08-08 16:16:15.748765
2025-08-08 16:14:42.383953
2025-08-08 16:09:45.731472
2025-08-08 16:06:48.259577
2025-08-08 15:54:09.642362
2025-08-08 15:45:52.705368
2025-08-08 15:43:35.652146
2025-08-08 15:40:38.159075
2025-08-08 15:35:59.159752
2025-08-08 15:28:01.806238
2025-08-08 15:26:03.729886
2025-08-08 15:18:26.629891
2025-08-08 15:17:32.533030
2025-08-08 14:45:08.073997
2025-08-08 14:38:29.354887
2025-08-08 14:21:48.714066
2025-08-08 14:19:08.123897
2025-08-08 14:08:31.880284
2025-08-08 14:06:11.586418
2025-08-08 13:55:07.675627
2025-08-08 13:51:31.565762
2025-08-08 13:49:38.001421
2025-08-08 13:46:41.408664
2025-08-08 13:38:58.459603
2025-08-08 13:35:41.516231
2025-08-08 13:31:03.750398
2025-08-08 13:03:28.630118
2025-08-08 12:59:15.579525
2025-08-08 12:31:10.240686
2025-08-08 12:29:53.734758
2025-08-08 12:23:36.407941
2025-08-08 12:16:18.375010
2025-08-08 12:15:03.320745
2025-08-08 12:05:03.348924
2025-08-08 12:02:45.240808
2025-08-08 11:53:47.511932
2025-08-08 11:43:08.230003
2025-08-08 11:09:08.407948
2025-08-08 11:03:31.991654
2025-08-08 10:36:50.477358
2025-08-08 10:31:48.296499
2025-08-08 10:27:34.618704
2025-08-08 10:26:19.919674
2025-08-08 10:21:23.436368
2025-08-08 10:10:25.968171
2025-08-08 09:56:27.009991
2025-08-08 09:41:29.558300
2025-08-08 09:38:12.136321
2025-08-08 09:34:11.523876
2025-08-08 09:30:34.203439
2025-08-08 09:28:35.913498
2025-08-08 09:15:15.889849
2025-08-08 09:13:34.692469
2025-08-08 08:51:52.767974
2025-08-08 08:50:38.609783
2025-08-08 08:43:22.953257
2025-08-08 08:37:42.452887
2025-08-08 08:34:07.921601
2025-08-08 08:28:12.767023
2025-08-08 08:26:17.840525
2025-08-08 08:18:40.878812
2025-08-08 08:11:41.682806
2025-08-08 08:08:25.118841
2025-08-08 07:15:13.849438
2025-08-08 07:04:16.619705
2025-08-08 06:52:17.682299
2025-08-08 06:48:42.632853
2025-08-08 06:28:02.930101
2025-08-08 06:15:45.354225
2025-08-08 06:12:51.513856
2025-08-08 06:03:33.965960
2025-08-08 05:52:10.885863
2025-08-08 05:45:53.853869
2025-08-08 05:40:13.587731
2025-08-08 05:28:53.494928
2025-08-08 05:15:34.944344
2025-08-08 04:57:49.599651
2025-08-08 04:35:30.656409
2025-08-08 04:32:35.055831
2025-08-08 04:08:11.166513
2025-08-08 04:06:38.035479
2025-08-08 04:04:36.712517
2025-08-08 03:58:39.109103
2025-08-08 03:46:58.771300
2025-08-08 03:45:03.438501
2025-08-08 03:20:58.696576
2025-08-08 03:19:39.751710
2025-08-08 03:14:26.130337
2025-08-08 03:08:05.358963
2025-08-08 03:01:48.229908
2025-08-08 03:00:30.067847
2025-08-08 02:44:17.837692
2025-08-08 02:42:23.597905
2025-08-08 02:40:41.360126
2025-08-08 02:37:03.487693
2025-08-08 02:34:46.158472
2025-08-08 02:31:29.997897
2025-08-08 02:11:30.637664
2025-08-08 02:03:00.548383
2025-08-08 01:51:01.911393
2025-08-08 01:35:26.148138
2025-08-08 01:27:47.914952
2025-08-08 01:22:51.323948
2025-08-08 01:09:32.759760
2025-08-08 01:01:09.665743
2025-08-08 00:54:51.592086
2025-08-08 00:38:13.986994
2025-08-08 00:30:58.643129
2025-08-08 00:22:36.871023
2025-08-08 00:07:40.236109
2025-08-07 23:56:20.602544
2025-08-07 23:17:54.046039
2025-08-07 22:59:31.117844
2025-08-07 22:54:14.452088
2025-08-07 22:51:58.319411
2025-08-07 22:37:35.917671
2025-08-07 22:29:35.080394
2025-08-07 22:22:40.919415
2025-08-07 22:11:02.085412
2025-08-07 22:06:40.469493
2025-08-07 21:54:03.704025
2025-08-07 21:51:23.749852
2025-08-07 21:37:03.836340
2025-08-07 21:21:39.674813
2025-08-07 21:18:58.793401
2025-08-07 21:15:18.068373
2025-08-07 21:10:41.496498
2025-08-07 20:45:17.432193
2025-08-07 20:41:21.737091
2025-08-07 20:36:41.891339
2025-08-07 20:26:44.279207
2025-08-07 20:19:10.205645
2025-08-07 20:18:16.543786
2025-08-07 20:15:00.363926
2025-08-07 20:10:43.281504
2025-08-07 20:04:06.209596
2025-08-07 19:49:16.126266
2025-08-07 19:47:39.011341
2025-08-07 19:42:20.462561
2025-08-07 19:31:02.388074
2025-08-07 19:30:08.116377
2025-08-07 19:19:29.685496
2025-08-07 19:05:48.555656
2025-08-07 19:01:09.512793
2025-08-07 18:59:34.523390
2025-08-07 18:50:16.042777
2025-08-07 18:46:41.680754
2025-08-07 18:43:03.719518
2025-08-07 18:34:05.836061
2025-08-07 18:27:26.047784
2025-08-07 18:17:07.593313
2025-08-07 18:09:24.943021
2025-08-07 18:01:46.614778
2025-08-07 17:55:07.085421
2025-08-07 17:38:10.086392
2025-08-07 17:36:31.600998
2025-08-07 17:35:35.421830
2025-08-07 17:12:19.325633
2025-08-07 17:08:27.250590
2025-08-07 16:47:47.168683
2025-08-07 16:28:49.353787
2025-08-07 16:20:09.194560
2025-08-07 16:09:32.880047
2025-08-07 15:58:15.932885
2025-08-07 15:41:16.295410
2025-08-07 15:30:40.231690
2025-08-07 14:52:29.560747
2025-08-07 14:40:52.083336
2025-08-07 14:25:48.943274
2025-08-07 14:22:49.365078
2025-08-07 14:19:52.383628
2025-08-07 14:16:17.910393
2025-08-07 14:12:20.882360
2025-08-07 14:02:43.673018
2025-08-07 13:48:22.399834
2025-08-07 13:37:06.403121
2025-08-07 13:27:04.921865
2025-08-07 13:25:50.944785
2025-08-07 12:45:03.747730
2025-08-07 12:39:05.354998
2025-08-07 12:37:29.248158
2025-08-07 12:28:34.221844
2025-08-07 12:27:17.983666
2025-08-07 12:25:23.811010
2025-08-07 12:23:50.699104
2025-08-07 11:51:19.590301
2025-08-07 11:47:12.228448
2025-08-07 11:45:40.016601
2025-08-07 11:37:40.112693
2025-08-07 11:31:19.369168
2025-08-07 11:08:33.491880
2025-08-07 11:04:00.878224
2025-08-07 10:55:06.209670
2025-08-07 10:53:32.030938
2025-08-07 10:37:56.855448
2025-08-07 10:36:43.263869
2025-08-07 10:34:21.574289
2025-08-07 10:27:38.401163
2025-08-07 10:24:36.539973
2025-08-07 10:03:49.004685
2025-08-07 09:59:54.079560
2025-08-07 09:50:57.406056
2025-08-07 09:48:03.765749
2025-08-07 09:41:21.203908
2025-08-07 09:31:51.920433
2025-08-07 09:25:50.209582
2025-08-07 09:21:09.190981
2025-08-07 09:20:14.935620
2025-08-07 09:02:23.097160
2025-08-07 08:39:22.303261
2025-08-07 08:35:25.525405
2025-08-07 08:29:29.578930
2025-08-07 08:16:52.485668
2025-08-07 08:12:15.806474
2025-08-07 07:58:09.046113
2025-08-07 07:56:14.616112
2025-08-07 07:46:15.494664
2025-08-07 07:25:17.592955
2025-08-07 07:24:22.772488
2025-08-07 07:20:42.957969
2025-08-07 07:12:08.234968
2025-08-07 07:03:48.604217
2025-08-07 07:01:50.644532
2025-08-07 06:50:29.672021
2025-08-07 06:13:45.522590
2025-08-07 06:09:48.863687
2025-08-07 06:03:28.238579
2025-08-07 05:42:07.763244
2025-08-07 05:37:29.382273
2025-08-07 05:26:52.369029
2025-08-07 05:02:32.533601
2025-08-07 04:58:18.700778
2025-08-07 04:24:14.640811
2025-08-07 03:54:52.877323
2025-08-07 02:27:00.238565
2025-08-07 02:10:30.628154
2025-08-07 01:49:29.193407
2025-08-07 01:46:14.931074
2025-08-07 01:42:51.483307
2025-08-07 01:02:06.307656
2025-08-07 00:54:11.729381
2025-08-07 00:30:28.686787
2025-08-06 23:51:44.289284
2025-08-06 23:24:39.964861
2025-08-06 23:05:20.771531
2025-08-06 22:18:14.318256
2025-08-06 22:08:32.313826
2025-08-06 21:06:19.178820
2025-08-06 21:03:22.957890
2025-08-06 20:56:06.128484
2025-08-06 20:42:48.955416
2025-08-06 20:41:30.690929
2025-08-06 20:32:27.601806
2025-08-06 20:00:44.444369
2025-08-06 19:54:16.313267
2025-08-06 19:32:34.470778
2025-08-06 19:30:35.727202
2025-08-06 19:27:40.556009
2025-08-06 19:20:01.195248
2025-08-06 19:08:23.443051
2025-08-06 18:57:01.833882
2025-08-06 18:53:47.106782
2025-08-06 18:49:35.089832
2025-08-06 18:47:14.465131
2025-08-06 18:45:53.986401
2025-08-06 18:43:54.380706
2025-08-06 18:35:18.157927
2025-08-06 18:32:58.160031
2025-08-06 18:26:35.409527
2025-08-06 18:18:57.526211
2025-08-06 18:05:56.249097
2025-08-06 18:03:42.635879
2025-08-06 17:59:05.336740
2025-08-06 17:57:30.468535
2025-08-06 17:52:48.728979
2025-08-06 17:47:34.373325
2025-08-06 17:32:25.594449
2025-08-06 17:29:27.117747
2025-08-06 17:14:51.606914
2025-08-06 17:12:37.774921
2025-08-06 17:10:40.552503
2025-08-06 17:08:21.010693
2025-08-06 17:01:57.975453
2025-08-06 16:41:00.072545
2025-08-06 16:31:47.971989
2025-08-06 16:28:53.181380
2025-08-06 16:08:30.668214
2025-08-06 15:57:11.265078
2025-08-06 15:39:32.728939
2025-08-06 15:37:52.887952
2025-08-06 15:36:37.893370
2025-08-06 15:33:40.562195
2025-08-06 15:15:18.958296
2025-08-06 14:35:53.331561
2025-08-06 14:11:32.628577
2025-08-06 14:08:37.510207
2025-08-06 13:52:13.413267
2025-08-06 13:44:55.518329
2025-08-06 13:30:35.108659
2025-08-06 13:25:39.813702
2025-08-06 13:17:42.491129
2025-08-06 13:07:22.806126
2025-08-06 13:06:08.210260
2025-08-06 12:56:12.084271
2025-08-06 12:47:14.878410
2025-08-06 12:30:12.889454
2025-08-06 12:21:52.541335
2025-08-06 12:17:55.686672
2025-08-06 12:09:37.833318
2025-08-06 12:00:58.972804
2025-08-06 11:48:20.787653
2025-08-06 11:43:24.795985
2025-08-06 11:30:44.049061
2025-08-06 11:27:48.547087
2025-08-06 11:26:11.741657
2025-08-06 11:18:12.488966
2025-08-06 11:09:34.444691
2025-08-06 11:04:37.835006
2025-08-06 11:00:59.918704
2025-08-06 10:35:58.398912
2025-08-06 10:27:19.338659
2025-08-06 10:23:04.715456
2025-08-06 10:20:47.671066
2025-08-06 10:15:32.795070
2025-08-06 09:51:54.474169
2025-08-06 09:18:52.176850
2025-08-06 09:15:32.521135
2025-08-06 09:13:57.108802
2025-08-06 08:50:56.368734
2025-08-06 08:36:56.567206
2025-08-06 08:31:58.791167
2025-08-06 08:24:21.150332
